Country or Area,SNA93 Table Code,Sub Group,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1991,300,1999 ITL euro / euro,1993,Western calendar year,1.06922E+11,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1991,200,1999 ITL euro / euro                    ,1993,Western calendar year,94721294034,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1991,100,Italian lira,1993,Western calendar year,1.93066E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1991,30,Italian lira,1968,Western calendar year,1.68539E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1990,300,1999 ITL euro / euro,1993,Western calendar year,97662081526,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1990,200,1999 ITL euro / euro                    ,1993,Western calendar year,86891807444,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1990,100,Italian lira,1993,Western calendar year,1.7717E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1990,30,Italian lira,1968,Western calendar year,1.54886E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1989,300,1999 ITL euro / euro,1993,Western calendar year,88466858803,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1989,200,1999 ITL euro / euro                    ,1993,Western calendar year,79293177088,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1989,100,Italian lira,1993,Western calendar year,1.61618E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1989,30,Italian lira,1968,Western calendar year,1.40643E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1988,300,1999 ITL euro / euro,1993,Western calendar year,80609738660,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1988,200,1999 ITL euro / euro                    ,1993,Western calendar year,72474396649,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1988,100,Italian lira,1993,Western calendar year,1.47815E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1988,30,Italian lira,1968,Western calendar year,1.28224E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1987,300,1999 ITL euro / euro,1993,Western calendar year,73333110036,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1987,200,1999 ITL euro / euro                    ,1993,Western calendar year,66341470973,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1987,100,Italian lira,1993,Western calendar year,1.3538E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1987,30,Italian lira,1968,Western calendar year,1.16878E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1986,300,1999 ITL euro / euro,1993,Western calendar year,67542358488,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1986,200,1999 ITL euro / euro                    ,1993,Western calendar year,61474381156,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1986,100,Italian lira,1993,Western calendar year,1.25539E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1986,30,Italian lira,1968,Western calendar year,1.07975E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1985,300,1999 ITL euro / euro,1993,Western calendar year,62620838309,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1985,200,1999 ITL euro / euro                    ,1993,Western calendar year,57073651918,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1985,100,Italian lira,1993,Western calendar year,1.16741E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1985,30,Italian lira,1968,Western calendar year,1.00146E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1984,300,1999 ITL euro / euro,1993,Western calendar year,55319205904,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1984,200,1999 ITL euro / euro                    ,1993,Western calendar year,50625171076,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1984,100,Italian lira,1993,Western calendar year,1.03655E+14,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1984,30,Italian lira,1968,Western calendar year,8.8642E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1983,300,1999 ITL euro / euro,1993,Western calendar year,48733165879,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1983,200,1999 ITL euro / euro                    ,1993,Western calendar year,44706575013,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1983,100,Italian lira,1993,Western calendar year,9.1687E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1983,30,Italian lira,1968,Western calendar year,7.8001E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1982,300,1999 ITL euro / euro,1993,Western calendar year,42210604630,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1982,200,1999 ITL euro / euro                    ,1993,Western calendar year,38803472656,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1982,100,Italian lira,1993,Western calendar year,7.9727E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1982,30,Italian lira,1968,Western calendar year,6.7697E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1981,300,1999 ITL euro / euro,1993,Western calendar year,35228480663,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1981,200,1999 ITL euro / euro                    ,1993,Western calendar year,32450019884,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1981,100,Italian lira,1993,Western calendar year,6.64943E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1981,30,Italian lira,1968,Western calendar year,5.6461E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1980,300,1999 ITL euro / euro,1993,Western calendar year,27656603876,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1980,200,1999 ITL euro / euro                    ,1993,Western calendar year,25547573427,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1980,100,Italian lira,1993,Western calendar year,5.24537E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1980,30,Italian lira,1968,Western calendar year,4.4539E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1979,300,1999 ITL euro / euro,1993,Western calendar year,20259432241,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1979,200,1999 ITL euro / euro                    ,1993,Western calendar year,20673693650,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1979,100,Italian lira,1993,Western calendar year,4.24468E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1979,30,Italian lira,1968,Western calendar year,3.6042E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1978,300,1999 ITL euro / euro,1993,Western calendar year,17139742741,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1978,200,1999 ITL euro / euro                    ,1993,Western calendar year,17490213272,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1978,100,Italian lira,1993,Western calendar year,3.59105E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1978,30,Italian lira,1968,Western calendar year,3.0492E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1977,300,1999 ITL euro / euro,1993,Western calendar year,14900873683,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1977,200,1999 ITL euro / euro                    ,1993,Western calendar year,15205564202,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1977,100,Italian lira,1993,Western calendar year,3.12197E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1977,30,Italian lira,1968,Western calendar year,2.6509E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1976,300,1999 ITL euro / euro,1993,Western calendar year,12103833151,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1976,200,1999 ITL euro / euro                    ,1993,Western calendar year,12351330263,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1976,100,Italian lira,1993,Western calendar year,2.53595E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1976,30,Italian lira,1968,Western calendar year,2.1533E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1975,300,1999 ITL euro / euro,1993,Western calendar year,9901500997,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1975,200,1999 ITL euro / euro                    ,1993,Western calendar year,10103965197,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1975,100,Italian lira,1993,Western calendar year,2.07452E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1975,30,Italian lira,1968,Western calendar year,1.7615E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1974,300,1999 ITL euro / euro,1993,Western calendar year,7795289005,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1974,200,1999 ITL euro / euro                    ,1993,Western calendar year,7954685743,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1974,100,Italian lira,1993,Western calendar year,1.63324E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1974,30,Italian lira,1968,Western calendar year,1.3868E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1973,300,1999 ITL euro / euro,1993,Western calendar year,5767209777,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1973,200,1999 ITL euro / euro                    ,1993,Western calendar year,5885136697,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1973,100,Italian lira,1993,Western calendar year,1.20832E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1973,30,Italian lira,1968,Western calendar year,1.026E+13,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1972,300,1999 ITL euro / euro,1993,Western calendar year,4677285824,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1972,200,1999 ITL euro / euro                    ,1993,Western calendar year,4772926166,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1972,100,Italian lira,1993,Western calendar year,9.79967E+12,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1972,30,Italian lira,1968,Western calendar year,8.321E+12,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1971,300,1999 ITL euro / euro,1993,Western calendar year,4254581950,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1971,200,1999 ITL euro / euro                    ,1993,Western calendar year,4341578914,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1971,100,Italian lira,1993,Western calendar year,8.91404E+12,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1971,30,Italian lira,1968,Western calendar year,7.569E+12,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1970,300,1999 ITL euro / euro,1993,Western calendar year,3930246663,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1970,200,1999 ITL euro / euro                    ,1993,Western calendar year,4010611675,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1970,100,Italian lira,1993,Western calendar year,8.2345E+12,
Italy,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1970,30,Italian lira,1968,Western calendar year,6.992E+12,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2018,1000,yen,2008,Western calendar year,1.23457E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2017,1000,yen,2008,Western calendar year,1.21267E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2016,1000,yen,2008,Western calendar year,1.19807E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2015,1000,yen,2008,Western calendar year,1.20083E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2014,1000,yen,2008,Western calendar year,1.18498E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2014,300,yen,1993,Western calendar year,1.03699E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2013,1000,yen,2008,Western calendar year,1.15945E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2013,300,yen,1993,Western calendar year,1.01911E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2012,1000,yen,2008,Western calendar year,1.15055E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2012,300,yen,1993,Western calendar year,1.00615E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2011,1000,yen,2008,Western calendar year,1.16572E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2011,300,yen,1993,Western calendar year,1.01796E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2010,1000,yen,2008,Western calendar year,1.19013E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2010,300,yen,1993,Western calendar year,1.03779E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2009,1000,yen,2008,Western calendar year,1.21671E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2009,300,yen,1993,Western calendar year,1.07027E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2009,200,yen,1993,Western calendar year,1.03938E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2008,1000,yen,2008,Western calendar year,1.24434E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2008,300,yen,1993,Western calendar year,1.08954E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2008,200,yen,1993,Western calendar year,1.08041E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2007,1000,yen,2008,Western calendar year,1.21422E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2007,300,yen,1993,Western calendar year,1.06409E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2007,200,yen,1993,Western calendar year,1.07128E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2006,1000,yen,2008,Western calendar year,1.19262E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2006,300,yen,1993,Western calendar year,1.03944E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2006,200,yen,1993,Western calendar year,1.06221E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2005,1000,yen,2008,Western calendar year,1.16638E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2005,300,yen,1993,Western calendar year,1.01347E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2005,200,yen,1993,Western calendar year,1.04356E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2004,1000,yen,2008,Western calendar year,1.15517E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2004,300,yen,1993,Western calendar year,1.00625E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2004,200,yen,1993,Western calendar year,1.05132E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2003,1000,yen,2008,Western calendar year,1.15463E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2003,300,yen,1993,Western calendar year,1.0045E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2003,200,yen,1993,Western calendar year,1.02276E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2003,100,yen                                     ,1993,Western calendar year,1.01301E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2002,1000,yen,2008,Western calendar year,1.1661E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2002,300,yen,1993,Western calendar year,1.0185E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2002,200,yen,1993,Western calendar year,9.94647E+13,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2002,100,yen                                     ,1993,Western calendar year,9.85542E+13,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2001,1000,yen,2008,Western calendar year,1.17274E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2001,300,yen,1993,Western calendar year,1.02605E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2001,200,yen,1993,Western calendar year,1.00287E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2001,100,yen                                     ,1993,Western calendar year,9.93804E+13,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2000,1000,yen,2008,Western calendar year,1.17971E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2000,300,yen,1993,Western calendar year,1.03251E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2000,200,yen,1993,Western calendar year,9.89706E+13,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2000,100,yen                                     ,1993,Western calendar year,9.79951E+13,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1999,1000,yen,2008,Western calendar year,1.17406E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1999,300,yen,1993,Western calendar year,1.03542E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1999,200,yen,1993,Western calendar year,9.67893E+13,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1999,100,yen                                     ,1993,Western calendar year,9.54288E+13,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1998,1000,yen,2008,Western calendar year,1.17899E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1998,300,yen,1993,Western calendar year,1.04928E+14,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1998,200,yen,1993,Western calendar year,9.80912E+13,
Japan,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1998,100,yen                                     ,1993,Western calendar year,9.6271E+13,
